dateTime,authorName,Message
2022-12-20 20:32:52,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,สภาพอากาศ กรมอุตุนิยมวิทยา เขาแจ้งล่วงหน้า แต่ยังออก
2022-12-20 20:32:54,Nut P. Rutchaphon,เบื่อสุดคือการทำงานแบบไทยๆ ไม่เป็นข่าวไม่สนใจ ไม่สูญเสียก็ไม่เข้าใจ ก้าวไกลพูดบ่อยมาก เรื่องจบที่ลงไปกับกำลังพล แทนที่จะเอามาซื้อของที่มีประโยชน์
2022-12-20 20:33:02,Epic Drone,อ้างไปงั้น
2022-12-20 20:33:09,𝘾𝙝𝙖𝙞 𝘼𝙢𝙪𝙡𝙚𝙩,มูเตลู ส่งทหารชั่นผู้น้อยไปตาย
2022-12-20 20:33:11,Nathapong,ถ้ากลัวพายุ ก็จอด ไว้สำหรับ งานวันเด็กเหอะ
2022-12-20 20:33:14,sawadeekrab2022,ต่อไปก็ห้ามออกรบสภาวะคลื่นลมเเรงเดี๋ยวจม :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:33:14,TRWTS,ประยุทธ จอทกร่าง อยูไหนๆๆๆๆ
2022-12-20 20:33:20,Winwinๆ RedRabbit,จะสอบ โยนผิดให้ลูกน้อง เหรอ .... คนสั่งให้ไป ออกไปล่ะ ... เเละ มูลค่าความเสียหาย ผบ.ทร. ต้องรับเเล้วล่ะ อย่างนี้
2022-12-20 20:33:26,Kukiya Nenaissance,ท่านพอใจไหมครับที่เรือจม
2022-12-20 20:33:27,Nathapong,เหมือน เรือบรรทุก ฮ. จอดเป็น cafe ไปล่ะ
2022-12-20 20:33:41,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,คอรับชั่น แดกเสื้อชูชีพ แดก การบำรุงรักษา เพราะ ตัดงบประมาณจากเรือ พอโยกงบไปหาเรือดำน้ำ
2022-12-20 20:33:42,บรู๊ค ลินน์ NY,แค่เรือ เอียง 55
2022-12-20 20:33:50,mata purra,จะไปช่วยชาวประมง แต่ไม่มีเสื้อชูชีพอุปกรณ์ในเรือเผื่อที่จะไปช่วย
2022-12-20 20:33:58,Kukiya Nenaissance,เอ้า ทำไมท่านไม่เอาคนของท่านทำหน้าที่ตรงนี้หละ อะไรวะเนี้ย ต้องให้ประชาชนตามเอง
2022-12-20 20:34:07,หว่าง เอวใว,ใครคือคนออกคำสั่งให้ออกเดินเรือในขณะมีมรสุม เค้าอยากรู้แค่นี้ พูดเข้าป่าเข้ารกเพื่อ :thinking_face::thinking_face::thinking_face::thinking_face:
2022-12-20 20:34:09,sawadeekrab2022,ต่อไปก็ห้ามออกรบสภาวะคลื่นลมเเรงเดี๋ยวจม :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:34:14,TRWTS,ประยุทธจอมกร่าง อยู่ไหนๆๆๆแอบซุ่มอนู่ไหนๆๆๆ
2022-12-20 20:34:15,goodmoney,สงสารมากๆทหารเรืองบความปลอดภัยน้อยๆๆชูชีพต้องมีสำรองไว้มากก่วากำลังพลอยู่แล้ว.แสดงว่างบทหารเรือน้อยๆนะนี้.งบความปลอดภัยไม่เพียงพอ..ความจริงมันฟ้องนะค่ะรัฐบาล.ดูแลงบทหารเรือดีๆก่วาแบบนี้เถอะ.
2022-12-20 20:34:22,TempleThai2020,ทหารเรือเป็นแบบนี้รบกับใครก็แพ้..ขนาดทะเลยังแพ้จะไปรบกับใครได้..อ่อนแอเหลือเกิน
2022-12-20 20:34:25,Winwinๆ RedRabbit,ในทวิตเตอร์ เค้า มีสำเนา ภารกิจ กันให้ว่อน เเล้ว ....
2022-12-20 20:34:26,阿三,เจอคลื่น6เมตร ผบ.เรือประมาทไม่เตรียมอุปกรณ์ล่วงหน้าฉุกเฉิน
2022-12-20 20:34:28,Nathapong,เหมือน โศกนากรรม ของเรือดำน้ำรัสเซีย ประชาชน ตามกันเอง
2022-12-20 20:34:32,Kukiya Nenaissance,คือจะบอกว่าถ้าไม่เป็นข่าว ประชาชนไม่รู้ ท่านก็จะไม่สนใจใช่ไหม
2022-12-20 20:34:33,somsak jittra,เรือล่มเป็นเหตุอุบัติ แต่ล่มแบบที่มีเวลาเตรียมตัวสละเรือ แต่มีเหตุทหารเรือสูญหายหรืออาจเสียชีวิตจำนวนนับสิบราย เป็นเหตุการณ์ที่ไม่เหมาะสม ต้องหาคนรับผิดชอบ
2022-12-20 20:34:35,Tone Muramasa,เรือระดับนี้จ่มได้ไปกราบเรือประมงได้เเล้ว
2022-12-20 20:34:40,Chalermchai Suchin,ไม่มีใครต้องรับผิดชอบ เพราะ ธรรมชาติโหดร้าย
2022-12-20 20:34:41,นายขนมครก,ไปช่วยชาวประมงก็ต้องมีอุปกรณ์กู้ภัยครบคลัน
2022-12-20 20:34:42,เหมียวคุง,คนตาย พูดไม่ได้ โทษ ลม ฟ้า สงสาร พล.ทหาร
2022-12-20 20:34:46,Pankawin Kanpiyaphpkhin,กะว่าจะเอาเรือไปถ่ายรูปเทิดพระเกียรติ วันครบรอบ 100 ปี เสด็จเตี่ย เลยบวก นย. กับ สอ.รฝ. ไปอีก 30 นาย แต่ดันเรือมาจม เลยเอาเรื่อง ลาดตระเวณกู้ภัยมาอ้าง คนเขาดูออกนะท่าน โฆษก
2022-12-20 20:34:51,sawadeekrab2022,ต่อไปก็ห้ามออกรบสภาวะคลื่นลมเเรงเดี๋ยวจม :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:34:55,𝘾𝙝𝙖𝙞 𝘼𝙢𝙪𝙡𝙚𝙩,ใครเป็น ผู้ตัดสินใจ นำเรือออก?
2022-12-20 20:34:59,บรู๊ค ลินน์ NY,นี่ไม่ใช่เคสสุดท้าย แน่นอน
2022-12-20 20:35:00,TRWTS,ประยุทธอยู่ไหนๆๆๆๆ
2022-12-20 20:35:05,MARSOC,ใครนะประเมินสถานการณ์ผิดพลาดจนเกิดอันตรายกับลูกเรือ
2022-12-20 20:35:06,mata purra,สรุปกำลังพลร้อยกว่าคน ออกไปช่วยเรือชาวประมง แต่ไม่มีเสื้อชูชีพ จะไปช่วยชาวประมงยังไง
2022-12-20 20:35:07,sawadeekrab2022,ต่อไปก็ห้ามออกรบสภาวะคลื่นลมเเรงเดี๋ยวจม :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:35:21,Nathapong,เรือดำน้ำ kursk กว่ารัสเซีย จะยอมรับการช่วยเหลือ เรียบร้อยยกลำ
2022-12-20 20:35:25,Kukiya Nenaissance,คือตั้งใจให้เขาไปตายว่างั้น ใช่ไหมท่าน
2022-12-20 20:35:26,ดาวเนปจูน ข้อ(三)FAIYEN⛩️🔥,เป็นตายเท่ากัน เอ๊ ยังไงน๊อ:thinking_face:
2022-12-20 20:35:30,หว่าง เอวใว,แค่นี้ยังเดาสถานการณ์ไม่ใด้ ถ้าไปรบจะรอดเหรอ:thinking_face::thinking_face::thinking_face::thinking_face:
2022-12-20 20:35:32,Winwinๆ RedRabbit,เห็นสำเนาภารกิจ และ หังจากพลทหาร ที่รอด เเล้วตรงกัน ไปร้องเพลง ...
2022-12-20 20:35:34,𝘾𝙝𝙖𝙞 𝘼𝙢𝙪𝙡𝙚𝙩,เรด้า หรือ GT200
2022-12-20 20:35:34,คนช่างฝัน,อย่าแก้ตัวให้ผบ.ทร
2022-12-20 20:35:35,Penpa Phithak,ความคิดนะไม่ต้องราม่าอยากได้ยินคำว่าต่อไปจะไม่ให้ผิดผลาดอีกต้องให้เตรียมเสื้อให้พอและจะรอดไม่รอดก็ขอใหมีและบังคับใส่ตลอด
2022-12-20 20:35:36,Trin Ngamdee,ประเทศเราควรมี rescuer มืออาชีพนะครับ
2022-12-20 20:35:42,เหมียวคุง,มี เสื้อชูชีพ ยังลอยตัวได้นะ 
2022-12-20 20:35:44,Nana Wonder,ไปร้วมงานวันอาภากร ที่หาดทรายรี ชุมพร ทหารเรือเขาร่วมกันทุกปี
2022-12-20 20:35:46,momoka,ยศสูงสุดที่เสียชีวิตในเหตุการณ์นี้ ยศอะไรคะ
2022-12-20 20:35:47,Chalee M,ได้ยินว่าไปร่วมงานพิธีรำลึกถึงกรมหลวงชมพรฯ ไม่ใช่เหรอ 
2022-12-20 20:35:49,นายขนมครก,จริงๆ ไปกู้ภัยต้องมีอุปกรณ์ครบ
2022-12-20 20:35:59,ได้ทุกเรื่อง,งบไปไหนหมด
2022-12-20 20:36:03,Nchchchcjg Hchchchch,เราพอจะประเมินณีได้ว่าภายในกองทัพมีศักยภาพที่ต่ำมาก
2022-12-20 20:36:07,Nathapong,แล้วจะซื้อเรือดำน้ำจีน ไม่อยากจะคิด
2022-12-20 20:36:07,𝘾𝙝𝙖𝙞 𝘼𝙢𝙪𝙡𝙚𝙩,ปลายเหตุ
2022-12-20 20:36:07,Kukiya Nenaissance,แสดงว่าท่านอยากให้เรือและกำลังพลทั้งหมดจมลงและไม่เป็นข่าวใช่ไหม
2022-12-20 20:36:13,TRWTS,ตอบแปลกๆ
2022-12-20 20:36:15,Winwinๆ RedRabbit,ทำไมไม่ไปรถทัวร์ ของกองทัพ
2022-12-20 20:36:18,เหมียวคุง,ยิ่งพูด เหมือนยิ่งแถ 
2022-12-20 20:36:20,สินสมบัติสอง,ง่ายๆยอมรับประเมินสถาณการพลาดไปเถอะท่าน.555
2022-12-20 20:36:23,mrxguys,ตอบไม่ตรงคำถาม
2022-12-20 20:36:24,Gunnewtype,ถามคือทำไมมีไม่ครบคน
2022-12-20 20:36:24,Took Aem,สงสารจังเลยอยู่กลางทะเลไมีมีเสื้อชูชีพ
2022-12-20 20:36:28,mata purra,คลื่นลมแรง นำเรือออก แต่อุปกรณ์ไม่เพียงพอ ทำไมสิ้นคิด ไม่นึกถึงความปลอดภัย มองไม่เห็นคุณค่าชีวิต
2022-12-20 20:36:28,หว่าง เอวใว,นายพลรอดหมด:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:36:30,𝘾𝙝𝙖𝙞 𝘼𝙢𝙪𝙡𝙚𝙩,เรด้า มีไว้ทำมะเขืออะไร?
2022-12-20 20:36:30,ชัยพร ศรีสุวรรณ,ผมเป็นห่วง กังวล ถ้าได้เรือดำน้ำ มาปฏิบัติการ ใต้น้ำ !( กลัว ดำไม่โผล่)
2022-12-20 20:36:32,ภูสระดอกบัว444 ลําเซบาย,คำขอโทษไม่มีหรอก คนใหญ่คนโต บ้านนี้เมืองนี้
2022-12-20 20:36:33,Lohd Yfcv,ท่าทหารถูกนายมีเสี้อชูชีพครบคงไม่มีทหารตายครับ
2022-12-20 20:36:35,somsak jittra,เรือล่มประสบคลื่นรุนแรง สามารถเกิดได้ เป็นเหตุอุบัติ แต่การล่มแบบมีเวลาเตรียมการสละเรือ โดยมีผู้สูญหายหรือเสียชีวิตถือว่า เป็นการไม่เหมาะสม ต้องหาคนรับผิดชอบ
2022-12-20 20:36:35,Weerawt Sudcha,บ้า
2022-12-20 20:36:37,วิทยา แก้วก่อง,ข้าศึกมันรู้แล้วว่าจะบุกไทยตอนไหน บุกมาพร้อมพายุเรือไทยจะออกรบไม่ใด้
2022-12-20 20:36:37,MARSOC,เพื่อนต่างชาติขำกับสาเหตุการจมของเรือรบ
2022-12-20 20:36:38,ดาวเนปจูน ข้อ(三)FAIYEN⛩️🔥,วันนี้พบ7 รอดชีวิต1
2022-12-20 20:36:40,Nathapong,เรือดำน้ำ ดับใต้น้ำ ควรนี้
2022-12-20 20:36:40,กินเที่ยวสตอรี่ kintiewstory,เมิงต้องมีเสื้อให้ครบก่อนออกเรือ!!!!!!!!
2022-12-20 20:36:40,Alip_ Ba_Ta,แถเหมือนเด็ก
2022-12-20 20:36:42,kornwit sriburin,มันดพิ่ม % . . . .
2022-12-20 20:36:42,Winwinๆ RedRabbit,ถามไม่ตรงคำตอบ มากกว่า
2022-12-20 20:36:50,Narong Charoenying,ผบ.ทร. วุฒิต่ำมาก ลาออกเถอะ ความหมายของเสื้อชูชีพคืออะไรมึงรู้ไหม
2022-12-20 20:36:52,mrxguys,หรือถามไม่ตรงคำตอบ
2022-12-20 20:36:55,TRWTS,มีเสื้อชูชีพแต่ไม่รอด อ้าว !!!
2022-12-20 20:36:57,แผ่นดิน ( ͡~ ͜ʖ ͡°),ถ้าพิมพ์แย้งกับข่าว อย่างมีเหตุผล จะไม่ขึ้น
2022-12-20 20:36:57,Phanuwat Man,มันต้องช่วยทุกคนอยู่แล้ว
2022-12-20 20:36:57,mata purra,ชีวิตคนมีคุณค่าเท่ากัน โว้ย
2022-12-20 20:37:00,JrAEK Dc,อ้อมน้อย F.C.
2022-12-20 20:37:00,Kukiya Nenaissance,จะรู้ได้ไงว่ามันไม่ใช่การแยกกำลังพลที่คิดจะช่วย
2022-12-20 20:37:05,Nathapong,ถ้ามีเรือดำน้ำจีน ดับใต้น้ำ บันเทิงละครับ ใครจะลงไปช่วย
2022-12-20 20:37:09,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,เกี่ยวแน่ งบซ่อมบำรุง
2022-12-20 20:37:10,PhilomathXP,คุณออฟเหมือนถามไม่ตรงคำตอบมั้ยคะ
2022-12-20 20:37:16,ดาวเนปจูน ข้อ(三)FAIYEN⛩️🔥,เรือช้าง3 มาปี66 ใช่ไหมครับ
2022-12-20 20:37:20,Pornchanok Choatchai,เหรอ
2022-12-20 20:37:36,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,ทำไมพลทหารบนเรือ ถึงบอกว่าเรือมีรอยรั่วแต่แรก
2022-12-20 20:37:38,ปัญจา วงมาเกษ, บ้าน
2022-12-20 20:37:41,Chalermchai Suchin,เรือพร้อมมมากคับ
2022-12-20 20:37:41,Kukiya Nenaissance,เกี่ยวกับเรือยกทัพขึ้นบกของจีนไหมครับ
2022-12-20 20:37:43,Tone Muramasa,อยากได้ของใหม่
2022-12-20 20:37:44,mata purra,ตอนแรกออกข่าวว่าทุกคนปลอดภัย
2022-12-20 20:37:48,Winwinๆ RedRabbit,เรือลำนี้ มีอายุงาน อีก 15 ปี
2022-12-20 20:37:48,เจริญ สุนาคราช,.
2022-12-20 20:37:49,tiopfee,บนเรือเสื้อชูชีพต้องมีให้ครบทุกคน จำใส่กระโหลกไว้นะ
2022-12-20 20:37:51,Nathapong,จะเซ็นต์ เครื่องยนต์จีน ก็ตามใจ ท่านเลยครับ
2022-12-20 20:37:54,mrxguys,แล้วมันจมได้งัย เรือรบนะไม่ใช่เรือหางยาว
2022-12-20 20:37:58,𝘾𝙝𝙖𝙞 𝘼𝙢𝙪𝙡𝙚𝙩,กรม อุดตรู มีไว้ทำไม?
2022-12-20 20:37:59,หว่าง เอวใว,ประมาท:love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture:
2022-12-20 20:38:03,MARSOC,พาออกทะเลตลอด
2022-12-20 20:38:03,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,วางไปเถอะ วางไวๆ
2022-12-20 20:38:08,Chalee M,เรือน่ะพร้อม แต่ที่เหลือไม่พร้อมเลย
2022-12-20 20:38:10,นายขนมครก,แผนดินอย่าพิมพ์ไล่ข้อความ อย่าใช้คำพูดต้องห้ามจะโผล่ครับ
2022-12-20 20:38:17,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,ถาม ไม่ตรง คำตอบ
2022-12-20 20:38:18,คนช่างฝัน,ลูกประดู่:anchor::anchor::anchor:
2022-12-20 20:38:24,Time Crown,RlP ระดับกองทัพเรือตัดสินใจเอาเรือรบออกมีหรือจะไม่รู้ศักยภาพของเรือกับสภาพอากาศปัจจุบันแต่เพราะ....จึงออกไป กำลังพลที่ต้องประจำเรือมี75แต่จัดชูชีพแค่ 70เพื่อ?แถมจัดคนเพิ่มไปอีก 30 โดยไม่จัดชูชีพเพื่อ?
2022-12-20 20:38:25,กินเที่ยวสตอรี่ kintiewstory,เสื้อชูชีพไม่ครบคือพร้อม !?!?
2022-12-20 20:38:27,Pankawin Kanpiyaphpkhin,รอฟัง คุณอนาลโย ครับ
2022-12-20 20:38:29,ยศพร เมืองสามอ่าว.,เบ อร์โทรมี9ห
2022-12-20 20:38:29,Winwinๆ RedRabbit,ทีหลัง ไปขอยืม เรือด่วน เจ้าพระยา ก็ได้ เพียบ ... !?
2022-12-20 20:38:33,นายพิชญะ สําราญสุข,ทำไมกำลังพลที่นักข่าวไปสัมภาษณ์ บอกว่าเรือมีรอยรั่วอยู่แล้ว มาเจอคลื่นใหญ่รอยเลยฉีค
2022-12-20 20:38:35,TRWTS,เรือดำน้ำที่สั่งซื้อจากจีน อนาคตเครื่องยนต์ใช้ไม่ได้ อาจเกิดโศกนาฏกรรมได้ เสียวว่ะ !!
2022-12-20 20:38:36,ดาวเนปจูน ข้อ(三)FAIYEN⛩️🔥,จะกู้เรือก็ใช้งบสูงอี๊ก
2022-12-20 20:38:40,somsak jittra,เป็นเหตุอบุัติ เข้าใจได้ แต่การปล่อยให้ทหารเรือสูญหายและเสียชีวิต ในสถานการณ์ที่มีเวลาเตรียมตัวสละเรือ ถือว่า ไม่ค่อยสมเหตุผลในการปฏิบัติการ
2022-12-20 20:38:47,นายขนมครก,ระบบ AI.จะเอาข้อความออกอัตโนมัติ
2022-12-20 20:38:48,ได้ทุกเรื่อง,ผมว่า ถ้าเป็นUSA รอดหมดเเน่ยอน
2022-12-20 20:38:49,ภูสระดอกบัว444 ลําเซบาย,เรือพร้อมปฏิบ้ติงาน แต่น้ำเข้าเครื่อง เครื่องปั่นไฟด้บ เสือชูชีพไม่พอ
2022-12-20 20:38:52,Manussorn Manussorn,ฟังทหารให้สัมภาษณ์แล้ว ทุกอย่างดูดีไปหมดเลย แต่เหตุมันก็เกิดขึ้นได้
2022-12-20 20:38:52,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,ฟาดมันหนักๆ อนาโน
2022-12-20 20:38:55,sawadeekrab2022,ต่อไปก็ห้ามออกรบสภาวะคลื่นลมเเรงเดี๋ยวจม :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:38:57,ปัญจา วงมาเกษ,บ้าน
2022-12-20 20:39:05,mata purra,เรือล่มในหนองใช่ไม๊ เงินทอนจะไปไหน
2022-12-20 20:39:17,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,อนาลโย ฟาดตรงๆ อย่าไปเกรงใจพวกมัน ไม่เห็นค่าชีวิต ทรัพย์สิน
2022-12-20 20:39:20,𝘾𝙝𝙖𝙞 𝘼𝙢𝙪𝙡𝙚𝙩,ของบ เพื่มๆ
2022-12-20 20:39:21,Kukiya Nenaissance,เรือไม่ได้โดนโจมตีจริงนะครับท่าน
2022-12-20 20:39:31,บรู๊ค ลินน์ NY,โถท่าน ปชช.ไม่ได้กินหญ้านะ
2022-12-20 20:39:42,sawadeekrab2022,ต่อไปก็ห้ามออกรบสภาวะคลื่นลมเเรงเดี๋ยวจม :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:39:44,Penpa Phithak,แก้ตัวได้ดีและเก่งแต่อยากให้พูดว่าผิดผลาดมากกว่า
2022-12-20 20:39:51,阿三,มีเวลาสละเรือแต่ทำไมไม่เตรียมอุปกรณ์เอาตัวรอด
2022-12-20 20:39:53,ดาวเนปจูน ข้อ(三)FAIYEN⛩️🔥,คุณอณาลโย ขอทราบข้อมูล เรือช้าง3 ถ้าพอทราบ
2022-12-20 20:39:58,Winwinๆ RedRabbit,เสียหาย กว่า 5 พันล้าน เลยนะ เเละชีวิต ทหารรอีก ... นี้มันต้องระดับ ผบ.ทร.เเล้ว ต้องรับผิดชอบ
2022-12-20 20:40:03,สายบัว,ดันทุรังจะซื้อเรือดำน้ำ ซื้อเสื้อชูชีพให้ลูกหลานก่อนเถอะ
2022-12-20 20:40:04,นายขนมครก,เข้าพูดตรงว่าสงสัยตรงๆก็โดนฟ้องสิ ครับ โดส
2022-12-20 20:40:05,วิทยา แก้วก่อง,เจอก้าวไกลขย้ำแน่งานนี้
2022-12-20 20:40:05,หว่าง เอวใว,เกิดขึ้นจากใครมากกว่า ที่ประเมินสภาวะอากาศและความพร้อมของเรือ อุปกรณ์ฉุกเฉิน:love_you_gesture::love_you_gesture::love_you_gesture:
2022-12-20 20:40:07,Time Crown,เรือหลวงจม จมเรือหลวง ความหมายต่างกันสุดขั้ว จริงไหม?
2022-12-20 20:40:09,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,งานนี้จะมีคนรับผิดชอบไหม หรือ ธรรมชาติต้องรับโทษ
2022-12-20 20:40:10,sawadeekrab2022,ต่อไปก็ห้ามออกรบสภาวะคลื่นลมเเรงเดี๋ยวจม :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:40:10,Kukiya Nenaissance,กำลังพลที่รอดชีวิตจะพูดความจริงได้ไหมครับ แน่นอนไม่น่าได้
2022-12-20 20:40:15,บรู๊ค ลินน์ NY,คุณอ๊อฟ ใส่เสื้อดำทำไม??
2022-12-20 20:40:16,sawadeekrab2022,ต่อไปก็ห้ามออกรบสภาวะคลื่นลมเเรงเดี๋ยวจม :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:40:16,ดาวเนปจูน ข้อ(三)FAIYEN⛩️🔥,เป็นตายเท่ากัน
2022-12-20 20:40:18,นายขนมครก,ก็ต้องให้ตัวเองปลอดภัย
2022-12-20 20:40:20,TRWTS,เสียวเรือดำน้ำไทยที่ซื้อจากจีน เกิดเครื่องดับ อยู่ใต้ทะเล มิแย่หรือ เสียวว่ะ
2022-12-20 20:40:27,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,เสื้อชูชีพไม่ต้องมี ขอแค่พร้อมใจ สวดมนต์
2022-12-20 20:40:41,pomzaa,ปฎิรูปทหารเหอะ
2022-12-20 20:40:42,sawadeekrab2022,ต่อไปก็ห้ามออกรบสภาวะคลื่นลมเเรงเดี๋ยวจม :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:40:53,Kumpa Puintawee,"ต้องใล่,,,แม่งออกไป,,,ผ,,,บ,,,ท,,,ร,,,"
2022-12-20 20:40:56,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,งบแดกเยอะสุด
2022-12-20 20:40:57,𝘾𝙝𝙖𝙞 𝘼𝙢𝙪𝙡𝙚𝙩,ผู้ใด ออกคำสั่ง ให้ ออก เรือ ทั้วฝ
2022-12-20 20:40:59,นายขนมครก,ไม่ใส่เสื้อชูชีพก็จมน้ำตั้งแต่แรกๆ มีชูชีพยังลอยได้เรื่อยๆ
2022-12-20 20:41:03,Nathapong,คลื่นเกิน 4 เมตร ห้ามรบ!!
2022-12-20 20:41:04,Louis Mobile,ไม่ได้ดูสถานการณ์ก่อนเอาเรือออกหรอค่ะสภาพดินฟ้าอากาศ ทหารเรือเดินทางโดยรถก้ได้ค่ะ
2022-12-20 20:41:10,ดาวเนปจูน ข้อ(三)FAIYEN⛩️🔥,ถูกต้องแล้วครับต้องขยี้
2022-12-20 20:41:10,Oct23rd,ตอบเชี้ยมากครับ
2022-12-20 20:41:12,mata purra,ปฏิรูปกองทัพ ยกเลิกเกณฑ์ทหาร
2022-12-20 20:41:13,thunwa prakobsrikul,ไม่จริงครับ
2022-12-20 20:41:15,sawadeekrab2022,เรือรบไทยเเพ้คลื่นชายฝั่ง ยังไม่ทันรบ :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:41:20,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,อนาลโย ฟาดหนักๆ ไม่ใช่เจ้าหน้าที่รัฐ อย่าไปกลัวอำนาจรัฐ
2022-12-20 20:41:30,sawadeekrab2022,เรือรบไทยเเพ้คลื่นชายฝั่ง ยังไม่ทันรบ :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:41:30,หว่าง เอวใว,เอาห่วงยางออกไปลาดตระเวนแทนเรือเถอะ :love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture::love_you_gesture:
2022-12-20 20:41:34,Kumpa Puintawee,"สบายกันมาก,,,แดกงบ,,,,คคคคคคนน"
2022-12-20 20:41:35,สายบัว,ผู้บังคับบัญชาละเลยมองข้ามความปลอดภัยหรือเปล่า
2022-12-20 20:41:37,Winwinๆ RedRabbit,ระดับ สั่งออกเรือรบระดับนี้ ไปร่วมงาน ถามก่อน ใคร ???
2022-12-20 20:41:38,Pankawin Kanpiyaphpkhin,สวยยยยย
2022-12-20 20:41:42,Nathapong,ต้องบอก ศัตรู ก่อนว่า คลื่นเกิน 4m วันนี้ขอเลื่อนรบไปก่อน
2022-12-20 20:41:42,𝙊𝙫𝙚𝙧` 𝘿𝙤𝙨𝙚,ช่วยคนอื่นยังไง ช่วยตัวเองไม่รอด
2022-12-20 20:41:44,Pankawin Kanpiyaphpkhin,ฟาดหนักๆ
2022-12-20 20:41:46,ดาวเนปจูน ข้อ(三)FAIYEN⛩️🔥,ภารกิจซ่อนเร้น
2022-12-20 20:41:48,K.FordChanchai,แก้ผ้าเอาหน้ารอด
2022-12-20 20:41:54,TRWTS,เรือรบอะไรเจอคลื่น เรือจม
2022-12-20 20:41:55,Pankawin Kanpiyaphpkhin,กะว่าจะเอาเรือไปถ่ายรูปเทิดพระเกียรติ วันครบรอบ 100 ปี เสด็จเตี่ย เลยบวก นย. กับ สอ.รฝ. ไปอีก 30 นาย แต่ดันเรือมาจม เลยเอาเรื่อง ลาดตระเวณกู้ภัยมาอ้าง คนเขาดูออกนะท่าน โฆษก
2022-12-20 20:41:57,Z. yuki,นี่ถ้าเป็นสหรัฐอเมริกาโดน NCIS สอบถึงไหนแล้ว
2022-12-20 20:41:57,sawadeekrab2022,เรือรบไทยเเพ้คลื่นชายฝั่ง ยังไม่ทันรบ :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
2022-12-20 20:41:59,Oct23rd,เขาเอาทหารไปสังเวย ให้คนคนนึงรอดจากอาการป่วย
2022-12-20 20:42:09,mata purra,มีข้อสงสัยเยอะมาก นำเรือออกไปทำอะไรกำลังพลจะกล้าพูดหรือไม่
2022-12-20 20:42:18,Kukiya Nenaissance,ผบ.ทร.ไม่พอใจทหารชุดนี้และประวัติเรือรำนี้หรือเปล่า เลยอยากจะให้จมไปทั้งหมด
2022-12-20 20:42:28,บรู๊ค ลินน์ NY,เป็นทหารไทย ต้องพร้อมตายได้ทุกเมื่อ
2022-12-20 20:42:31,นายขนมครก,จมน้ำเร็วก็ตาย ลอยน้ำอยู่มีโอกาสรอด
2022-12-20 20:42:32,TRWTS,ไปช่วยผู้ประสบภัย พระแสงอะไร เสื้อชูชีพไม่พอ
2022-12-20 20:42:34,pomzaa,คนดีชอบแก้ไข คนอะไรชอบแก้ตัว ว่าไหมครับ
2022-12-20 20:42:36,阿三,ฟังจากคนที่รอดแล้วเศร้าเสื้อชูชีพ4ตัวกับคน12คนต้องจับมือเป็นวงกรม
2022-12-20 20:42:39,Selena Jones,จริงค่ะ เสื้อชูชีพสำคัญ แต่เหมือนตอบแบบเลี่ยงๆ
